U(e0,e5215).
P(e289,e1450).
P(e30,e1565).
P(e464,e1244).
ML(e139,e4446).
GG(e124,e1185).
ML(e344,e2464).
Q(e4700,e1661).
E(e682,e456).
Q(e2202,e401).
I(e1062,e806).
GG(e3302,e548).
GG(e798,e6186).
E(e779,e2).
T(e1508,e2227).
E(e1510,e5309).
T(e63,e1654).
ML(e27,e1447).
E(e1344,e633).
T(e740,e3896).
T(e2649,e129).
P(e331,e2095).
Ra(e3359,e2299).
Rg(e4097,e859).
P(e812,e2263).
Q(e659,e170).
E(e565,e146).
T(e979,e6921).
Q(e2354,e870).
GG(e5044,e5260).
CC(e1526,e1595).
Te(e265,e175).
Rg(e0,e1661).
Pr(e1405,e1261).
U(e1513,e23).
GG(e363,e3369).
E(e1276,e521).
GG(e2184,e5519).
T(e979,e3865).
ML(e78,e1784).
X(e23,e2385).
ML(e1429,e1453).
T(e5045,e5133).
Ra(e3474,e1281).
T(e3039,e2182).
Q(e1135,e537).
Q(e850,e764).
E(e235,e2447).
ML(e1079,e2091).
GG(e2203,e1239).
Ra(e1888,e2798).
ML(e139,e2212).
Q(e429,e72).
P(e715,e4285).
E(e1894,e3624).
ML(e322,e5637).
GG(e5046,e4862).
ML(e329,e3678).
CC(e4351,e3203).
Q(e3367,e2033).
Ra(e36,e479).
P(e211,e766).
ML(e5047,e1128).
U(e435,e6680).
Rg(e2653,e473).
P(e5,e2456).
GG(e132,e665).
CC(e2038,e1961).
T(e1937,e6986).
E(e3688,e1138).
P(e3371,e78).
CC(e104,e93).
ML(e4971,e1130).
CC(e2535,e2435).
ML(e1109,e250).
P(e443,e1978).
E(e517,e60).
GG(e4882,e4897).
GG(e125,e878).
ML(e5007,e674).
GG(e2969,e4207).
P(e5048,e5471).
T(e733,e2514).
T(e3149,e5970).
Rg(e1175,e1571).
E(e2713,e2693).
Ra(e5049,e1170).
Rg(e3321,e457).
GG(e2792,e2813).
GG(e3836,e1500).
E(e2535,e429).
Q(e1293,e2069).
GG(e1033,e4424).
Pr(e1381,e2037).
Q(e5050,e2585).
Q(e110,e728).
T(e2313,e4295).
T(e3534,e1663).
E(e345,e987).
T(e740,e6118).
T(e2217,e1873).
K(e2,e302).
E(e72,e2549).
CC(e4790,e3029).
Rg(e1216,e494).
GG(e978,e1521).
E(e2893,e2814).
E(e5051,e2739).
Ra(e3011,e1033).
CC(e1915,e2804).
ML(e344,e1990).
P(e5052,e129).
Ra(e1509,e56).
U(e4503,e5732).
P(e590,e82).
P(e1235,e3726).
GG(e5053,e2842).
ML(e3726,e3093).
Q(e1462,e161).
Sa(e95,e6818).
Rg(e987,e1859).
GG(e3813,e5882).
U(e1964,e129).
Q(e456,e617).
Q(e856,e2571).
GG(e3372,e4809).
Rg(e37,e353).
GG(e3237,e0).
I(e5054,e2459).
E(e10,e1424).
Rg(e4226,e289).
Rg(e120,e1920).
Q(e432,e4617).
P(e477,e1676).
D(e197,e6786).
GG(e1300,e2440).
Rg(e540,e4789).
CC(e3875,e717).
K(e2374,e3139).
ML(e1002,e1721).
CC(e2038,e3556).
T(e3310,e1873).
ML(e1527,e2438).
CC(e1492,e6941).
E(e2084,e980).
ML(e90,e4398).
T(e5000,e4285).
CC(e4290,e2219).
E(e51,e193).
Q(e265,e1722).
E(e2639,e1625).
P(e2308,e1450).
Rg(e56,e2197).
Q(e161,e2693).
ML(e1002,e1072).
T(e5055,e6987).
ML(e5056,e728).
GG(e1373,e2192).
Q(e1035,e32).
ML(e27,e2183).
P(e105,e65).
Sa(e772,e2591).
Ra(e1257,e885).
E(e193,e1938).
Ra(e3105,e567).
Ra(e1723,e3703).
P(e278,e2301).
GG(e1546,e102).
Q(e1362,e4304).
Rg(e3205,e265).
X(e23,e2911).
Ra(e3040,e2464).
Rg(e1457,e1863).
Rg(e184,e1980).
Rg(e2586,e3539).
CC(e621,e507).
P(e222,e2320).
Ra(e358,e3524).
P(e1465,e5363).
Q(e798,e2742).
T(e899,e7014).
E(e98,e456).
T(e1817,e5488).
P(e101,e344).
B(e5057,e5214).
CC(e42,e3004).
P(e47,e2037).
T(e509,e78).
ML(e292,e2915).
Q(e910,e479).
E(e365,e51).
ML(e816,e1116).
C(e2196,e906).
GG(e4418,e6246).
Te(e5058,e1324).
CC(e3110,e405).
Sa(e365,e1561).
GG(e830,e2513).
Sa(e1421,e153).
ML(e329,e353).
I(e2143,e1109).
E(e3476,e3241).
CC(e899,e1724).
GG(e5059,e768).
P(e1629,e2153).
E(e1161,e51).
D(e3825,e27).
T(e5060,e3472).
Ra(e426,e1733).
Rg(e3637,e3637).
Te(e819,e78).
GG(e3990,e6253).
B(e1818,e0).
Rg(e138,e1414).
Sa(e5061,e1004).
Ra(e4885,e1276).
Te(e11,e5858).
X(e23,e934).
P(e1869,e920).
P(e376,e2095).
CC(e693,e3785).
Ra(e5062,e2146).
E(e1378,e521).
D(e1835,e1429).
Q(e1720,e140).
E(e302,e263).
ML(e2574,e2505).
GG(e479,e6389).
GG(e869,e4499).
N(e1168,e976).
Rg(e1417,e728).
Ra(e1416,e2030).
K(e5001,e423).
Rg(e10,e98).
ML(e347,e3314).
Rg(e4266,e1795).
E(e146,e1358).
Iw(e3052,e3850).
Rg(e2116,e15).
Sa(e1280,e920).
I(e53,e1063).
Ra(e333,e483).
Q(e126,e1878).
U(e682,e1432).
U(e4444,e5471).
K(e2407,e42).
D(e1467,e1101).
GG(e1843,e4528).
GG(e3584,e3561).
I(e843,e4050).
Q(e2688,e3435).
T(e539,e6742).
J(e63,e6083).
Sa(e5063,e3007).
Ra(e343,e5462).
Rg(e2693,e2111).
GG(e3183,e3496).
GG(e3845,e1006).
P(e2338,e82).
T(e902,e920).
E(e136,e680).
T(e1855,e2459).
I(e2896,e2414).
CC(e100,e544).
ML(e1212,e1462).
Ra(e1645,e1362).
I(e3868,e27).
GG(e4604,e4866).
I(e2246,e1484).
CC(e1593,e320).
B(e2572,e2278).
Rg(e691,e2138).
Sa(e1085,e5023).
GG(e3115,e6181).
Rg(e1814,e697).
ML(e144,e142).
B(e416,e1051).
CC(e899,e472).
GG(e3570,e645).
P(e2208,e1873).
U(e4547,e2612).
GG(e976,e704).
Q(e791,e368).
B(e1722,e62).
Ra(e3513,e2050).
Ra(e555,e777).
I(e2485,e3183).
E(e3061,e3061).
Rg(e2486,e1715).
T(e482,e6907).
E(e787,e579).
GG(e1147,e5123).
E(e754,e46).
Rg(e3747,e1447).
Ra(e4871,e960).
GG(e2478,e4940).
ML(e139,e540).
Q(e5064,e2552).
ML(e3317,e161).
I(e5065,e3783).
Ra(e819,e2883).
GG(e1276,e3282).
E(e1885,e450).
ML(e78,e1114).
Q(e1107,e3696).
Q(e4754,e2513).
P(e193,e5156).
U(e1417,e4330).
P(e429,e4016).
Rg(e1175,e316).
Rg(e2682,e1362).
C(e1466,e1212).
CC(e1520,e6316).
E(e432,e3052).
Rg(e58,e617).
I(e148,e2048).
GG(e2480,e2964).
I(e5066,e888).
J(e1669,e2788).
T(e172,e4938).
GG(e3696,e512).
K(e548,e2105).
I(e5067,e236).
I(e636,e5070).
K(e97,e821).
ML(e1324,e1318).
GG(e4773,e2947).
GG(e2945,e4063).
T(e121,e4434).
Q(e457,e4084).
T(e2635,e5115).
Q(e30,e398).
CC(e3021,e2231).
T(e104,e4285).
GG(e795,e2960).
T(e1746,e2190).
GG(e5068,e4967).
Ra(e3237,e1598).
B(e429,e3399).
T(e1197,e7061).
E(e1378,e1857).
GG(e1397,e2671).
I(e921,e682).
P(e1051,e4859).
K(e830,e2379).
Rg(e1767,e1721).
ML(e78,e4665).
GG(e300,e3572).
E(e2179,e1006).
ML(e78,e5603).
E(e2047,e1060).
E(e1426,e1171).
GG(e5069,e6042).
Rg(e2685,e2673).
GG(e5070,e4667).
ML(e5071,e1625).
Rg(e3065,e150).
GG(e3938,e377).
ML(e175,e985).
P(e62,e82).
P(e1935,e3165).
E(e74,e627).
GG(e2668,e1628).
J(e821,e3675).
ML(e724,e361).
E(e4284,e1131).
CC(e1743,e717).
E(e3996,e376).
Rg(e1670,e1721).
T(e4735,e139).
ML(e144,e1248).
U(e3306,e2695).
GG(e4383,e4391).
CC(e1879,e1343).
GG(e4174,e6395).
GG(e5072,e2977).
ML(e78,e4695).
X(e175,e4217).
T(e1508,e3865).
ML(e144,e5141).
Rg(e950,e1871).
ML(e2622,e2309).
E(e210,e677).
B(e1571,e3898).
Rg(e1970,e2481).
CC(e1647,e3051).
ML(e78,e3674).
T(e717,e3273).
Rg(e177,e3703).
E(e2964,e494).
Rg(e3333,e1869).
B(e2055,e1805).
Rg(e779,e1464).
Te(e748,e1703).
Ra(e2347,e1150).
B(e4307,e211).
Rg(e5073,e5602).
Rg(e5074,e5074).
E(e3168,e56).
Sa(e1497,e6691).
U(e754,e144).
ML(e5075,e460).
ML(e322,e1120).
T(e302,e607).
E(e2090,e450).
Ra(e4695,e392).
P(e5076,e3295).
D(e1344,e82).
P(e819,e2456).
T(e1706,e3290).
Rg(e1434,e1362).
Rg(e2658,e508).
GG(e777,e2361).
Q(e0,e1131).
P(e3769,e65).
P(e58,e329).
GG(e2838,e156).
Ra(e2410,e80).
Rg(e18,e605).
CC(e3033,e4844).
ML(e727,e2419).
CC(e893,e2489).
T(e196,e5599).
GG(e2960,e4753).
Rg(e4467,e4206).
Rg(e29,e29).
ML(e1261,e1951).
CC(e1813,e572).
P(e2357,e607).
U(e2895,e2182).
GG(e5011,e2319).
N(e269,e2024).
GG(e4708,e3791).
B(e142,e4817).
P(e135,e498).
B(e1175,e1534).
Ra(e640,e0).
ML(e329,e50).
J(e712,e1676).
CC(e3181,e320).
B(e1871,e2180).
GG(e3657,e4940).
I(e2626,e4745).
Q(e5077,e170).
Rg(e1130,e1481).
E(e829,e2922).
E(e4166,e645).
Q(e1371,e2805).
P(e2206,e144).
U(e1742,e3290).
CC(e3039,e1761).
GG(e2076,e3511).
T(e690,e972).
ML(e816,e3747).
GG(e4182,e1176).
Ra(e2418,e3214).
Te(e2714,e82).
GG(e1842,e760).
Sa(e1217,e6745).
N(e2343,e2197).
ML(e82,e1670).
GG(e290,e3339).
T(e896,e6617).
CC(e1201,e423).
Te(e974,e27).
P(e1754,e2287).
GG(e935,e2647).
U(e3131,e4756).
CC(e1503,e3785).
E(e3309,e1383).
T(e1765,e4552).
GG(e4611,e5583).
E(e1673,e1835).
Ra(e1276,e777).
E(e4006,e1419).
I(e1959,e5006).
GG(e590,e2526).
T(e2162,e6691).
J(e516,e920).
P(e1447,e3635).
B(e1842,e494).
ML(e1212,e2327).
GG(e310,e1314).
GG(e5078,e4222).
Pr(e770,e139).
Rg(e1207,e1072).
Sa(e1919,e3160).
Ra(e2929,e182).
ML(e5079,e264).
P(e1835,e2726).
Rg(e1011,e4827).
Rg(e120,e2110).
GG(e4841,e44).
I(e712,e217).
GG(e806,e3305).
Sa(e1268,e6623).
Iw(e1217,e2596).
E(e819,e1818).
GG(e3746,e467).
P(e1073,e2263).
GG(e2731,e3572).
U(e2983,e1738).
E(e683,e1141).
P(e3068,e3992).
GG(e2359,e4260).
E(e956,e1206).
Pr(e3193,e153).
K(e10,e2435).
CC(e1526,e4546).
Ra(e642,e211).
B(e2166,e4908).
Q(e89,e1391).
Ra(e4207,e2584).
P(e1473,e6504).
B(e429,e4002).
GG(e763,e928).
Sa(e1925,e4192).
Ra(e1906,e715).
P(e353,e816).
GG(e39,e1452).
T(e733,e65).
B(e2222,e1239).
GG(e3049,e1293).
ML(e4030,e2281).
Ra(e1080,e691).
E(e2916,e699).
Rg(e976,e1336).
Q(e885,e1954).
Te(e222,e5770).
Ra(e1200,e1683).
Ra(e1966,e69).
J(e4333,e5785).
B(e353,e85).
T(e4845,e6979).
CC(e482,e2229).
Sa(e3853,e1305).
GG(e1380,e1181).
GG(e4182,e138).
GG(e1183,e1687).
GG(e174,e555).
Q(e640,e2519).
CC(e2005,e1761).
P(e3684,e1745).
Ra(e4631,e2439).
GG(e2334,e5450).
C(e615,e906).
GG(e1060,e3301).
ML(e3341,e37).
T(e1813,e4756).
P(e60,e1494).
T(e5080,e1324).
Ra(e155,e1704).
Sa(e2665,e4558).
Q(e1276,e2079).
P(e835,e3165).
Q(e1835,e1722).
Ra(e3676,e1536).
I(e2661,e1557).
T(e541,e607).
ML(e816,e211).
GG(e368,e1849).
B(e1096,e281).
E(e13,e3679).
P(e1673,e4194).
E(e193,e5347).
Ra(e1751,e1337).
D(e463,e40).
E(e4535,e456).
I(e1059,e914).
Q(e1124,e265).
K(e682,e1393).
ML(e1450,e2009).
Ra(e657,e265).
Q(e1670,e2230).
P(e390,e322).
Q(e429,e659).
GG(e5081,e170).
E(e2017,e2641).
E(e2374,e1131).
Ra(e2308,e325).
E(e2980,e170).
U(e935,e2227).
Ra(e351,e2441).
Rg(e1778,e1414).
Q(e1086,e1954).
P(e454,e1877).
I(e2232,e1268).
GG(e5082,e2570).
Q(e1779,e2202).
I(e583,e682).
ML(e2182,e1121).
Rg(e350,e1941).
I(e2842,e5484).
P(e1831,e1252).
Z(e2197,e615).
CC(e1746,e166).
Q(e441,e1534).
B(e365,e832).
GG(e1130,e3850).
E(e265,e636).
I(e5083,e2386).
T(e17,e3165).
I(e1553,e2742).
GG(e77,e820).
GG(e1838,e4847).
CC(e468,e1972).
GG(e3227,e4251).
CC(e604,e4858).
GG(e2272,e2946).
Ra(e2844,e2781).
U(e643,e4719).
T(e3322,e6578).
T(e239,e82).
CC(e1780,e446).
T(e2038,e2190).
Pr(e948,e1846).
T(e8,e2077).
GG(e3416,e2922).
Pr(e1405,e594).
Q(e3399,e1940).
Ra(e2961,e3097).
T(e214,e1324).
ML(e399,e808).
E(e2737,e264).
GG(e1140,e4550).
E(e978,e1661).
P(e5084,e5484).
Rg(e603,e1209).
O(e3906,e615).
P(e605,e1884).
ML(e874,e317).
Rg(e764,e2410).
B(e1114,e210).
CC(e1791,e572).
GG(e499,e701).
E(e269,e4398).
Ra(e4909,e2378).
P(e456,e1676).
P(e263,e3472).
ML(e23,e1935).
E(e429,e138).
Pr(e5085,e5767).
ML(e594,e2028).
B(e1446,e1864).
Ra(e5086,e1146).
GG(e4768,e6533).
Sa(e1061,e129).
ML(e298,e60).
CC(e1492,e4713).
P(e488,e2037).
ML(e1579,e457).
Sa(e2677,e1703).
CC(e482,e637).
GG(e2974,e3251).
Rg(e852,e852).
B(e3060,e76).
CC(e461,e1800).
U(e5087,e886).
B(e265,e3782).
Q(e97,e97).
Ra(e2909,e1358).
Ra(e5088,e193).
T(e2867,e129).
P(e1083,e2287).
Iw(e1608,e856).
E(e2710,e2898).
ML(e270,e5417).
GG(e5089,e5431).
GG(e3422,e4812).
CC(e1075,e2829).
Rg(e1810,e1488).
CC(e1769,e4181).
I(e5090,e972).
CC(e3391,e341).
Rg(e640,e1835).
ML(e874,e416).
Ra(e885,e2529).
Ra(e242,e2764).
P(e382,e129).
Rg(e4587,e1657).
U(e2565,e139).
I(e528,e1257).
Rg(e494,e2563).
Rg(e2942,e2249).
E(e726,e125).
GG(e2348,e2406).
Ra(e3702,e759).
U(e3791,e78).
CC(e3043,e299).
GG(e4832,e411).
CC(e4685,e2807).
E(e3174,e46).
ML(e1106,e3408).
CC(e1100,e1273).
Sa(e100,e3341).
U(e648,e3658).
T(e3705,e1703).
Rg(e414,e4920).
ML(e23,e1787).
I(e1882,e692).
B(e4836,e1029).
U(e914,e4859).
U(e2367,e270).
Ra(e962,e728).
Rg(e3817,e1414).
Sa(e100,e344).
T(e260,e2301).
ML(e2723,e408).
GG(e4243,e711).
T(e2597,e2681).
ML(e3832,e5102).
N(e302,e204).
P(e2374,e692).
P(e146,e2207).
E(e225,e479).
U(e5091,e175).
GG(e940,e3849).
GG(e1447,e2421).
Ra(e2626,e12).
T(e1812,e6546).
E(e1984,e1814).
Iw(e1183,e1126).
Ra(e464,e779).
CC(e1763,e74).
Rg(e0,e240).
ML(e4023,e1894).
T(e1925,e6118).
B(e1661,e4390).
P(e616,e1606).
Ra(e4213,e2138).
Rg(e2753,e3224).
Q(e1697,e1885).
ML(e5092,e2426).
Rg(e3191,e2455).
P(e85,e139).
Rg(e426,e464).
CC(e196,e1142).
Rg(e3746,e1080).
N(e8,e1629).
GG(e2314,e1962).
GG(e170,e3631).
E(e1916,e277).
Z(e2110,e3039).
T(e2253,e65).
GG(e1778,e2393).
Rg(e2303,e2303).
GG(e987,e3198).
CC(e1626,e2196).
ML(e3675,e184).
E(e2918,e16).
E(e1835,e1582).
K(e980,e5849).
GG(e1334,e6339).
ML(e1320,e1893).
Rg(e708,e1092).
Q(e193,e207).
P(e3353,e292).
ML(e144,e2507).
D(e105,e1651).
T(e449,e6392).
P(e195,e920).
ML(e2301,e5042).
B(e4402,e2798).
GG(e47,e2962).
GG(e5093,e4770).
Ra(e4557,e2234).
Rg(e1789,e3238).
B(e2751,e2751).
P(e1829,e153).
Ra(e321,e5653).
Ra(e58,e499).
CC(e564,e6242).
CC(e838,e4442).
ML(e1491,e464).
Sa(e2665,e667).
ML(e73,e2410).
E(e3523,e1443).
Rg(e2952,e3783).
T(e1897,e3258).
P(e1060,e1561).
GG(e1314,e3598).
ML(e27,e748).
CC(e2005,e893).
GG(e249,e789).
B(e351,e207).
GG(e2247,e1434).
N(e1375,e884).
Rg(e3289,e5204).
P(e633,e920).
D(e1269,e1450).
I(e1389,e1860).
ML(e344,e3352).
GG(e5094,e4152).
GG(e711,e2385).
C(e4031,e27).
Sa(e610,e5471).
GG(e1591,e5876).
T(e179,e27).
GG(e1681,e5070).
ML(e78,e1019).
T(e365,e6894).
D(e962,e1527).
Q(e48,e503).
E(e121,e517).
GG(e2117,e2571).
B(e1499,e486).
Q(e147,e170).
ML(e5095,e2769).
GG(e1902,e1789).
GG(e2675,e554).
Q(e1107,e1462).
GG(e950,e722).
I(e5096,e32).
GG(e350,e3115).
GG(e3819,e4519).
B(e2045,e1559).
P(e1885,e3864).
CC(e385,e2379).
N(e1819,e1029).
Q(e521,e62).
Rg(e1567,e1980).
ML(e2459,e5534).
Sa(e2061,e5376).
E(e155,e1805).
ML(e82,e1722).
E(e58,e1161).
Rg(e170,e1742).
CC(e543,e1273).
T(e5097,e5115).
T(e1781,e5023).
I(e740,e2464).
B(e2531,e1203).
B(e1358,e2909).
ML(e65,e1916).
ML(e2498,e135).
E(e5098,e1420).
GG(e2101,e3084).
Rg(e1292,e1292).
ML(e54,e401).
ML(e129,e1740).
U(e501,e90).
Rg(e1721,e722).
Rg(e1835,e1970).
GG(e910,e3505).
U(e3856,e397).
U(e995,e1663).
ML(e90,e1814).
P(e1484,e1305).
E(e615,e240).
Ra(e2702,e2481).
P(e4370,e82).
Q(e885,e645).
Te(e1073,e766).
Q(e363,e455).
T(e1592,e2459).
D(e316,e73).
Rg(e1754,e1175).
Ra(e3900,e969).
E(e1161,e546).
GG(e1159,e742).
Ra(e4156,e2500).
GG(e66,e574).
P(e4472,e1450).
ML(e23,e6253).
Rg(e1797,e2015).
Rg(e962,e691).
GG(e1420,e1644).
T(e3338,e129).
T(e214,e3741).
GG(e750,e3676).
ML(e1444,e229).
P(e1756,e4429).
E(e72,e289).
I(e1456,e2394).
Rg(e1086,e691).
Q(e469,e779).
GG(e4111,e2416).
Rg(e635,e691).
Pr(e1455,e6632).
T(e3016,e2381).
CC(e1395,e5080).
GG(e2626,e2987).
GG(e4121,e5837).
X(e78,e1409).
B(e3470,e5602).
ML(e397,e3194).
E(e30,e4284).
Ra(e2378,e360).
P(e235,e27).
ML(e78,e3961).
GG(e2142,e3779).
E(e469,e1355).
ML(e73,e521).
GG(e261,e2655).
E(e2043,e426).
Rg(e443,e723).
Q(e124,e1011).
Q(e808,e677).
ML(e1324,e325).
E(e1520,e429).
ML(e4434,e980).
Ra(e3883,e4671).
E(e42,e1022).
GG(e1476,e4289).
GG(e2950,e6405).
GG(e2517,e2944).
E(e1237,e1796).
ML(e1978,e483).
E(e2060,e2060).
D(e1573,e2287).
GG(e4158,e6204).
T(e2736,e4463).
T(e1711,e1968).
ML(e594,e3168).
Rg(e300,e1966).
Rg(e483,e0).
Rg(e3259,e4379).
T(e1095,e766).
CC(e1718,e1493).
B(e135,e149).
P(e5099,e1212).
Rg(e400,e4372).
GG(e833,e4820).
Q(e432,e4944).
GG(e1959,e2623).
Ra(e1672,e4684).
Rg(e146,e1864).
GG(e3078,e4363).
Ra(e3981,e5746).
GG(e3923,e4291).
CC(e1466,e3182).
Q(e2138,e469).
Q(e2975,e1563).
U(e429,e2459).
C(e3037,e344).
CC(e2804,e2358).
Sa(e583,e864).
T(e5100,e6882).
T(e1485,e3160).
I(e1949,e4199).
K(e1829,e2804).
ML(e139,e348).
Ra(e828,e1366).
T(e4061,e4194).
Rg(e1072,e451).
T(e1259,e3741).
Rg(e5101,e5101).
Rg(e211,e3307).
Rg(e10,e749).
Rg(e819,e1175).
Ra(e1033,e1124).
N(e1812,e1742).
T(e1455,e5610).
U(e4969,e5955).
Q(e1966,e124).
E(e365,e744).
Ra(e1832,e3572).
Q(e3836,e4022).
Rg(e4047,e1458).
Rg(e55,e0).
GG(e2946,e1840).
E(e193,e808).
Sa(e2322,e2989).
B(e1583,e2).
Ra(e1210,e2500).
P(e1124,e347).
GG(e2569,e5893).
ML(e498,e210).
GG(e1645,e5535).
Q(e3894,e850).
P(e390,e607).
Rg(e101,e257).
GG(e1192,e557).
P(e5102,e1267).
GG(e936,e4896).
E(e216,e39).
Q(e761,e429).
N(e2038,e1383).
CC(e1791,e3106).
Ra(e1720,e715).
I(e3338,e1766).
P(e2374,e65).
P(e3540,e6083).
GG(e2130,e869).
Rg(e4140,e425).
C(e2638,e1491).
T(e302,e7062).
I(e1681,e5903).
Q(e161,e1935).
ML(e144,e1666).
Sa(e328,e3160).
GG(e956,e3367).
I(e2210,e2001).
J(e1508,e3457).
GG(e1221,e4245).
ML(e27,e704).
Q(e934,e205).
GG(e547,e5200).
Ra(e882,e37).
Ra(e1404,e1749).
Q(e2513,e960).
T(e5103,e5947).
GG(e1865,e3282).
Pr(e769,e2958).
Ra(e2030,e5134).
P(e3711,e2190).
GG(e87,e521).
P(e1588,e3295).
Ra(e97,e56).
Q(e2224,e5883).
T(e1160,e3653).
ML(e886,e295).
Rg(e0,e3814).
GG(e1838,e2449).
T(e152,e1244).
ML(e82,e1465).
P(e1362,e1261).
Rg(e2186,e2751).
I(e1961,e335).
I(e4014,e27).
Q(e2372,e677).
ML(e329,e523).
U(e99,e1261).
Q(e353,e55).
E(e3382,e464).
GG(e3623,e3090).
E(e635,e1697).
Pr(e1026,e1522).
I(e2296,e6091).
E(e473,e715).
ML(e78,e1051).
I(e750,e4003).
E(e1782,e211).
ML(e199,e691).
P(e389,e1579).
Ra(e2118,e456).
Q(e161,e2838).
ML(e129,e2306).
U(e3748,e90).
GG(e3284,e1253).
E(e1115,e2292).
I(e1008,e7063).
Ra(e400,e3476).
P(e1371,e1267).
P(e599,e40).
CC(e123,e3203).
Sa(e4035,e5384).
CC(e63,e2284).
Sa(e541,e3820).
B(e85,e828).
U(e2,e5794).
D(e1831,e78).
Ra(e775,e140).
I(e656,e7026).
Rg(e111,e456).
GG(e3642,e0).
GG(e1712,e912).
Ra(e1560,e3364).
I(e375,e203).
Z(e1051,e615).
CC(e3490,e2454).
GG(e1003,e5176).
U(e2693,e78).
Rg(e1875,e731).
GG(e5104,e4005).
D(e3038,e641).
T(e214,e139).
CC(e3004,e2450).
GG(e240,e2718).
Ra(e1170,e3373).
Pr(e107,e888).
Rg(e289,e779).
T(e1610,e2301).
GG(e1720,e4468).
U(e1832,e1332).
Rg(e605,e445).
GG(e1423,e4099).
CC(e1056,e4860).
I(e1085,e1584).
E(e1564,e1920).
GG(e4459,e1233).
U(e96,e4719).
Rg(e360,e635).
E(e1819,e3694).
I(e1262,e1063).
U(e114,e3361).
C(e2639,e73).
GG(e711,e2791).
GG(e257,e390).
P(e4863,e607).
U(e1742,e2618).
GG(e674,e6234).
ML(e78,e2436).
CC(e179,e1421).
E(e142,e2522).
ML(e27,e6).
E(e4701,e1147).
Q(e1051,e469).
Q(e3386,e808).
GG(e513,e4281).
GG(e5105,e3313).
Rg(e119,e779).
ML(e78,e3641).
Q(e1697,e808).
I(e2785,e2747).
Pr(e4947,e6318).
P(e1131,e4194).
Ra(e2865,e353).
B(e1735,e2522).
P(e2838,e1156).
GG(e5106,e6886).
Ra(e38,e2519).
B(e1269,e1823).
P(e1748,e886).
X(e1694,e135).
GG(e2093,e2540).
Rg(e571,e691).
U(e2156,e6724).
E(e2867,e249).
Sa(e320,e1491).
Te(e1835,e4401).
Sa(e1026,e4938).
E(e715,e240).
U(e1742,e920).
P(e5107,e5165).
T(e8,e3729).
E(e353,e3224).
Rg(e2478,e421).
B(e1596,e431).
E(e1885,e456).
I(e2262,e902).
GG(e2187,e1564).
CC(e1770,e2293).
Sa(e423,e2381).
GG(e730,e2067).
Q(e400,e4033).
Rg(e4269,e4577).
P(e1814,e2777).
T(e821,e73).
GG(e1584,e745).
Q(e2019,e735).
Rg(e2311,e171).
T(e5103,e920).
GG(e2702,e429).
B(e4432,e3133).
GG(e208,e363).
Te(e633,e82).
Q(e1556,e1894).
ML(e1212,e150).
P(e46,e65).
CC(e1273,e1589).
I(e3366,e1865).
U(e3130,e4285).
J(e615,e2726).
Q(e2380,e300).
U(e1985,e6694).
P(e589,e920).
Ra(e4649,e1203).
P(e62,e1079).
ML(e1109,e1885).
CC(e1983,e225).
Te(e278,e3675).
Ra(e1257,e750).
I(e148,e1942).
T(e100,e1081).
B(e1631,e2006).
GG(e4721,e1341).
GG(e4182,e3724).
GG(e4465,e3661).
Te(e4195,e1450).
B(e235,e785).
GG(e3698,e1689).
GG(e1120,e4097).
GG(e1128,e1414).
U(e3952,e78).
B(e3075,e3787).
GG(e4037,e4841).
E(e1304,e4275).
GG(e2818,e4663).
Ra(e3747,e2572).
GG(e29,e4070).
I(e5108,e6091).
U(e20,e5240).
ML(e906,e203).
GG(e2078,e1687).
Sa(e239,e2185).
Ra(e728,e1410).
Sa(e4626,e6029).
Iw(e1692,e816).
Iw(e1097,e60).
T(e320,e78).
GG(e1863,e2319).
T(e572,e2095).
E(e656,e2870).
Rg(e1074,e4047).
CC(e553,e3203).
Q(e1835,e135).
Te(e195,e920).
GG(e3093,e4543).
T(e2907,e3447).
E(e2765,e289).
Ra(e960,e3538).
CC(e2329,e1492).
Q(e1279,e135).
GG(e5109,e3393).
CC(e3110,e5598).
I(e4308,e4491).
Iw(e614,e23).
U(e4984,e5337).
ML(e594,e3952).
Rg(e3406,e353).
Rg(e1027,e1523).
CC(e2214,e4545).
Ra(e193,e2988).
Ra(e2719,e1871).
I(e99,e1212).
GG(e942,e2122).
GG(e185,e2719).
GG(e3699,e6324).
Rg(e98,e3654).
P(e479,e1651).
Ra(e587,e1755).
P(e278,e2872).
P(e360,e2095).
Iw(e3433,e2179).
ML(e3726,e2475).
CC(e127,e5080).
GG(e1424,e4842).
P(e456,e5970).
Sa(e2123,e6796).
E(e2127,e2710).
X(e4285,e830).
Ra(e1092,e486).
P(e830,e927).
Ra(e832,e2015).
P(e289,e3963).
Ra(e1894,e1639).
CC(e275,e2669).
T(e302,e5213).
Q(e1966,e934).
ML(e1324,e617).
ML(e3295,e240).
GG(e2854,e3395).
ML(e498,e1692).
Ra(e2673,e1257).
P(e464,e1324).
Rg(e263,e429).
Rg(e1871,e636).
GG(e758,e1504).
E(e101,e819).
GG(e2828,e5729).
CC(e385,e3671).
ML(e2182,e1107).
Sa(e5110,e6392).
B(e1980,e2295).
Ra(e193,e96).
Sa(e1538,e5018).
Q(e3235,e1011).
GG(e1894,e72).
U(e3572,e594).
Ra(e110,e1509).
GG(e3243,e6383).
